var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,f0,f1,f2
1,3,3,5,1,0,2,5,5,0,2,0,5,1,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,3,1,5,5,2,0,2,0,4,2,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,3,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,0,3,1,1,4,1,0,5,1,2,0,3,1,2,408,186,744
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,5,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,2,2,372,358,694
0,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,0,4,3,1,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,3,2,0,2,3,1,0,3,1,0,5,1,2,0,3,2,2,259,525,662
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,2,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,2,2,304,460,683
0,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,0,4,3,1,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,2,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,318,528,617
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,2,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,329,596,605
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,4,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,1,1,0,5,1,2,0,3,2,2,257,605,567
0,5,1,5,2,0,2,5,1,4,2,0,5,1,0,4,0,4,3,0,4,0,0,0,5,1,3,2,3,4,4,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,329,596,605
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,0,2,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,5,4,4,3,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,169,701,440
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,4,2,5,3,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,3,1,5,5,1,2,0,3,2,2,105,682,407
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,2,1,0,4,3,0,0,5,1,3,2,3,0,2,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,169,701,440
0,5,1,5,2,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,3,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,3,0,0,3,0,5,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,3,5,0,0,1,0,0,5,1,2,0,4,1,5,0,4,2,3,5,4,5,377,656,270
0,5,1,5,2,1,2,5,5,4,2,0,5,3,0,4,0,4,1,0,4,0,0,0,5,1,3,2,3,0,3,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,5,4,4,3,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,208,688,422
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,2,0,2,0,4,1,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,3,1,2,228,291,757
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,5,5,2,0,2,0,4,1,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,3,1,2,271,313,708
0,5,1,5,1,0,2,5,5,0,2,0,5,1,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,3,0,2,0,4,2,2,0,5,0,3,0,5,0,0,3,0,0,3,0,0,0,0,0,0,1,0,4,3,3,2,4,0,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,1,4,2,0,5,1,2,0,3,1,2,205,158,797
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,2,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,2,0,2,0,4,1,2,0,5,0,3,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,2,2,372,358,694
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,2,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,3,2,315,464,675
0,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,0,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,3,2,0,2,3,1,0,3,1,0,5,1,2,0,3,2,2,259,525,662
0,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,283,534,638
0,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,3,1,0,5,1,2,0,3,2,2,246,612,574
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,2,2,0,4,3,0,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,2,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,3,1,0,5,1,2,0,3,2,2,218,618,585
2,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,2,2,0,4,3,0,0,5,1,3,2,3,0,4,3,1,2,0,5,5,0,4,2,3,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,3,0,0,3,0,5,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,0,4,2,3,5,4,5,337,648,330
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,1,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,416,622,515
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,4,2,5,3,2,0,5,5,0,5,2,0,1,0,4,4,1,5,0,0,3,0,1,0,0,3,0,0,3,0,1,3,0,2,0,0,0,4,4,3,2,5,4,4,3,2,3,3,1,0,5,5,1,3,1,2,0,5,0,1,0,3,1,0,5,1,2,0,3,2,2,124,617,498
4,5,1,5,2,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,2,3,1,2,0,5,5,0,5,2,0,0,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,4,4,4,3,2,3,3,4,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,0,4,2,3,5,4,5,370,644,306
2,5,1,5,2,0,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,0,2,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,3,1,5,0,4,2,3,5,4,5,264,694,329
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,1,1,0,5,1,3,2,3,1,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,2,2,384,196,780
1,3,3,4,1,0,2,5,5,0,3,1,2,4,5,0,0,4,2,0,0,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,3,5,0,4,2,0,4,2,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,2,3,5,1,0,5,2,0,3,1,4,0,5,0,0,0,4,1,0,5,1,2,0,0,1,2,544,162,657
1,3,3,5,1,0,2,5,5,0,2,0,5,1,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,1,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,0,1,1,4,1,0,5,1,2,0,3,1,2,468,197,690
1,3,3,4,1,0,2,5,5,0,3,1,2,4,5,3,5,4,2,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,5,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,0,4,4,3,2,4,3,4,3,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,1,4,1,0,0,1,2,0,3,1,2,422,228,691
5,5,1,5,2,0,2,5,5,4,2,0,5,0,0,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,5,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,331,547,608
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,4,5,0,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,5,2,2,0,5,0,5,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,2,5,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,0,1,0,4,1,0,5,1,2,0,3,2,2,530,441,614
0,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,4,3,0,0,3,0,0,5,1,3,2,3,4,2,1,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,296,581,635
1,3,3,3,1,0,2,5,5,0,3,0,5,1,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,415,581,577
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,1,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,1,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,449,630,484
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,4,2,5,3,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,3,0,0,0,0,2,4,4,0,0,3,0,2,5,0,0,4,4,3,2,5,4,4,3,2,3,3,1,0,5,5,1,3,1,2,0,5,0,1,0,1,1,0,5,1,2,0,3,2,2,236,612,431
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,2,0,4,3,0,0,5,1,3,2,3,4,2,5,3,2,0,5,5,0,5,2,0,1,0,4,4,1,5,0,0,3,0,1,0,0,0,0,0,3,0,1,3,0,2,0,0,0,4,4,3,2,5,4,4,3,2,3,3,5,0,3,5,0,0,1,4,0,5,1,2,0,4,1,0,5,1,2,0,3,2,5,164,587,504
4,5,1,5,4,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,2,2,3,0,2,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,3,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,0,0,4,2,3,5,4,5,397,665,285
0,5,1,5,2,1,2,5,5,4,2,0,5,4,0,4,0,4,3,0,4,3,0,0,5,1,3,2,3,0,2,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,2,2,4,4,0,0,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,1,2,0,5,0,1,0,3,1,0,1,1,2,0,3,2,2,154,655,457
0,5,1,5,1,0,2,5,5,0,2,0,5,1,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,0,5,4,0,2,0,4,5,2,0,5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,4,4,3,2,0,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,3,3,1,0,5,1,2,0,2,2,2,249,239,743
1,3,3,5,1,0,2,5,5,0,2,0,5,5,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,0,3,1,1,4,1,0,5,1,2,0,3,1,2,485,97,750
1,3,3,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,2,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,0,1,1,4,1,0,5,1,2,0,3,1,2,583,338,610
1,3,3,5,1,0,2,5,5,0,2,0,5,1,3,4,0,4,3,2,4,3,1,0,5,1,3,2,3,1,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,5,3,2,5,3,4,5,2,4,5,2,0,5,5,0,3,1,3,0,5,0,1,1,4,1,0,5,1,2,0,3,1,2,468,197,690
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,5,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,0,4,4,3,2,4,3,1,5,5,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,468,432,672
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,2,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,0,4,4,3,2,4,3,1,5,5,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,468,432,672
1,3,3,3,1,0,2,5,5,0,3,1,5,0,0,4,0,4,3,2,4,3,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,1,2,4,3,4,5,2,3,3,5,0,3,5,0,3,1,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,448,569,527
0,5,1,5,2,0,2,5,5,4,2,3,0,3,0,0,0,2,1,0,4,0,0,0,5,1,3,4,3,4,1,3,1,2,0,5,1,0,5,4,0,5,0,3,2,2,0,5,0,3,3,1,0,0,0,2,4,3,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,2,2,0,2,4,1,0,3,1,0,5,1,2,0,3,2,2,229,595,389
2,5,1,5,2,0,2,5,5,4,2,1,0,3,0,4,0,2,1,0,4,0,0,0,5,1,4,4,3,4,2,3,1,2,0,5,1,0,5,4,0,5,0,3,2,2,0,5,0,3,3,1,0,0,0,2,4,3,0,0,0,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,5,3,0,4,0,1,0,3,1,0,5,1,2,0,5,4,5,403,627,396
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,1,0,2,1,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,1,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,0,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,415,592,403
2,5,1,5,2,0,2,5,5,4,2,0,5,1,0,4,0,2,2,0,4,3,0,0,5,1,3,2,3,0,4,3,1,2,0,5,5,0,4,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,3,0,0,3,0,5,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,2,5,3,3,1,2,0,5,0,1,0,3,1,3,0,4,2,3,5,4,5,307,728,318
2,5,1,5,2,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,3,2,3,0,3,3,1,2,0,5,5,0,5,2,0,1,0,4,4,1,5,5,0,3,3,0,0,0,0,2,4,3,0,0,3,0,5,0,0,0,4,4,3,2,4,3,4,4,2,3,3,5,0,3,5,1,0,1,0,0,5,1,2,0,4,1,5,0,4,2,3,5,4,5,396,712,191
1,3,2,4,1,0,2,5,5,0,3,1,2,4,5,3,5,4,2,0,4,3,1,0,5,1,3,2,3,1,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,5,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,4,4,3,4,5,2,3,5,1,0,5,5,0,3,2,3,0,5,0,1,1,4,1,0,5,1,2,0,3,1,2,435,249,663
1,3,3,4,1,0,2,5,5,0,3,1,2,4,5,3,5,4,2,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,2,1,2,0,4,1,2,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,2,3,5,1,0,5,2,0,3,1,4,3,0,3,1,5,3,1,0,0,1,2,0,3,1,2,524,142,648
1,3,3,4,1,0,2,5,5,0,3,1,2,4,5,0,0,4,2,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,3,5,0,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,2,2,5,1,0,5,2,0,3,1,4,0,5,0,0,0,4,1,0,5,1,2,0,3,1,2,610,221,686
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,0,0,4,0,0,0,5,1,3,2,3,4,2,3,1,4,0,5,5,0,5,2,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,2,4,3,1,5,5,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,577,420,591
2,3,2,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,1,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,5,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,2,5,3,4,5,2,3,5,2,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,562,410,623
0,5,1,5,2,0,2,5,5,0,3,1,1,3,0,4,0,4,0,0,4,0,0,0,5,1,3,2,3,4,2,3,1,4,0,5,5,0,5,2,0,2,0,5,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,3,1,0,5,1,2,0,3,2,2,405,558,589
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,4,0,4,0,0,4,0,0,0,5,1,3,2,3,4,2,3,1,2,0,5,1,0,5,4,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,4,3,2,5,3,5,5,2,3,5,1,0,5,5,0,3,1,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,658,441,530
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,4,0,2,1,0,4,0,0,0,5,1,4,4,3,4,2,3,1,2,0,5,1,0,5,4,0,5,0,3,2,3,0,5,0,3,3,1,0,0,0,2,4,3,0,1,3,3,2,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,3,5,0,3,1,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,468,605,357
1,3,3,3,1,0,2,5,5,0,3,1,1,3,0,1,0,2,1,0,4,0,0,0,5,1,4,4,3,4,2,3,1,2,0,5,1,0,5,4,0,5,0,3,2,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,1,3,1,3,0,4,0,1,0,4,1,0,0,1,2,0,3,1,2,449,630,484
2,5,1,5,2,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,4,4,3,4,2,3,1,2,0,5,1,0,5,4,0,5,0,3,2,2,0,5,0,3,3,1,0,0,0,2,4,3,0,0,0,3,2,0,0,0,4,4,3,2,4,3,4,5,2,3,3,5,0,3,5,0,0,1,0,0,5,1,2,0,4,1,5,0,4,2,3,5,4,5,498,626,186
2,5,1,5,2,0,2,5,5,4,2,3,0,3,0,4,0,2,1,0,4,0,0,0,5,1,4,4,3,4,2,3,1,2,0,5,1,0,5,4,0,5,0,3,2,2,0,5,0,3,3,1,0,0,0,2,4,3,0,0,0,3,2,0,1,0,4,4,3,2,4,3,4,5,2,3,3,5,0,3,5,0,0,1,0,0,5,1,2,0,4,1,5,0,4,2,3,5,4,5,544,591,167
1,3,3,4,1,1,2,5,5,0,3,1,2,4,5,3,5,4,2,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,0,1,3,5,2,1,4,0,4,1,0,0,5,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,4,4,3,2,4,3,4,5,2,3,5,1,0,5,5,0,3,1,3,0,5,3,1,1,4,1,0,0,1,2,0,3,1,2,470,140,645
1,3,3,4,1,0,2,5,5,0,3,1,2,4,5,0,0,4,2,0,1,1,1,0,5,1,3,2,3,4,2,3,1,2,0,5,1,3,5,0,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,0,4,3,2,4,3,4,5,2,2,5,1,0,5,2,0,3,1,4,0,5,0,0,0,4,1,0,5,1,2,0,3,1,2,610,221,686
1,3,3,4,1,0,2,5,5,0,3,1,1,4,5,0,0,4,2,0,0,1,1,0,5,1,3,2,3,0,2,3,1,2,0,5,1,0,5,4,0,2,0,4,2,2,0,5,0,3,0,0,4,0,0,0,4,0,0,0,0,0,2,0,1,0,4,5,3,2,5,3,5,5,2,3,5,1,0,5,2,0,4,1,4,0,5,0,0,0,4,1,0,5,1,2,0,3,1,2,593,293,676
